key,name,type,quantifiableUnit,quantityValue,serviceProvider,owner,emissionInformation.description,emissionInformation.scope1.stationaryCombustion,emissionInformation.scope1.mobileCombustion,emissionInformation.scope1.fugitiveEmissions,emissionInformation.scope1.processEmissions,emissionInformation.scope2.purchasedElectricity,emissionInformation.scope2.purchasedSteam,emissionInformation.scope2.purchasedHeating,emissionInformation.scope2.purchasedCooling,emissionInformation.scope3.category1,emissionInformation.scope3.category2,emissionInformation.scope3.category3,emissionInformation.scope3.category4,emissionInformation.scope3.category5,emissionInformation.scope3.category6,emissionInformation.scope3.category7,emissionInformation.scope3.category8,emissionInformation.scope3.category9,emissionInformation.scope3.category10,emissionInformation.scope3.category11,emissionInformation.scope3.category12,emissionInformation.scope3.category13,emissionInformation.scope3.category14,emissionInformation.scope3.category15,dpp.name,dpp.manufacturer,dpp.serialNumber,dpp.batchNumber,dpp.carbonFootprint.scope1,dpp.carbonFootprint.scope2,dpp.carbonFootprint.scope3
34,warehouse_operations,transportation,unit,1.44,recycling facility,service operator,GHG,{CO2={kg=1.53}},{HFC134a={kg=0.402}},{SF6={kg=0.018}},{CO2={kg=1.951}},{CO2={m3=1.253}},{N2O={kg=0.457}},{N2O={kg=0.112}},{SF6={kg=0.164}},{CH4={kg=0.385}},{SF6={kg=0.181}},{HFC134a={kg=0.432}},{CH4={kg=0.427}},{CH4={kg=0.846}},{N2O={kg=0.751}},{SF6={kg=0.08}},{N2O={kg=0.365}},{N2O={kg=0.765}},{CH4={kg=1.445}},{CO2={m3=1.366}},{HFC134a={kg=0.09}},{SF6={kg=0.115}},{N2O={kg=0.044}},{HFC134a={kg=0.292}},unit operation G,process plant,40033,50033,{kgCO2e=0.31},{kgCO2e=1.18},{kgCO2e=3.83}
35,cooling,energy,liter,2.05,production company,company A,GHG,{SF6={kg=0.16}},{HFC134a={kg=0.071}},{N2O={kg=0.343}},{N2O={kg=0.437}},{HFC134a={kg=0.109}},{SF6={kg=0.162}},{CO2={m3=1.502}},{N2O={kg=0.791}},{CH4={kg=1.151}},{SF6={kg=0.067}},{SF6={kg=0.124}},{SF6={kg=0.161}},{CO2={kg=1.973}},{N2O={kg=0.775}},{CO2={m3=0.105}},{N2O={kg=0.779}},{CH4={kg=1.069}},{N2O={kg=0.73}},{HFC134a={kg=0.406}},{N2O={kg=0.178}},{HFC134a={kg=0.197}},{HFC134a={kg=0.032}},{N2O={kg=0.63}},process run W,manufacturing facility,40034,50034,{kgCO2e=1.76},{kgCO2e=2.98},{kgCO2e=1.33}
36,printing,textile,kg,2.13,recycling facility,manufacturing co,GHG,{CO2={m3=2.442}},{SF6={kg=0.048}},{SF6={kg=0.062}},{HFC134a={kg=0.009}},{N2O={kg=0.293}},{N2O={kg=0.774}},{N2O={kg=0.568}},{HFC134a={kg=0.253}},{HFC134a={kg=0.117}},{CH4={kg=0.727}},{N2O={kg=0.584}},{SF6={kg=0.147}},{SF6={kg=0.159}},{HFC134a={kg=0.236}},{CH4={kg=1.255}},{CH4={kg=0.788}},{N2O={kg=0.124}},{CH4={kg=0.687}},{HFC134a={kg=0.377}},{N2O={kg=0.429}},{CH4={kg=0.826}},{SF6={kg=0.017}},{HFC134a={kg=0.015}},cycle operation Y,process plant,40035,50035,{kgCO2e=3.13},{kgCO2e=2.35},{kgCO2e=3.34}
37,crystallization,chemical,unit,2.03,service provider B,company A,GHG,{N2O={kg=0.358}},{CO2={m3=2.467}},{CO2={m3=2.464}},{CH4={kg=0.689}},{CH4={kg=1.353}},{SF6={kg=0.039}},{SF6={kg=0.193}},{CO2={kg=1.255}},{CO2={m3=1.508}},{HFC134a={kg=0.258}},{N2O={kg=0.207}},{SF6={kg=0.102}},{CO2={m3=2.998}},{N2O={kg=0.117}},{CH4={kg=1.226}},{N2O={kg=0.508}},{N2O={kg=0.333}},{HFC134a={kg=0.4}},{SF6={kg=0.088}},{CH4={kg=0.373}},{CH4={kg=1.354}},{CO2={kg=1.878}},{N2O={kg=0.403}},batch process P,operator,40036,50036,{kgCO2e=3.45},{kgCO2e=0.26},{kgCO2e=1.06}
38,smelting,metal,kg,4.39,processing company,manufacturing co,GHG,{HFC134a={kg=0.053}},{CH4={kg=0.404}},{HFC134a={kg=0.037}},{CH4={kg=1.489}},{N2O={kg=0.381}},{HFC134a={kg=0.374}},{SF6={kg=0.119}},{CH4={kg=0.222}},{HFC134a={kg=0.082}},{CO2={m3=0.773}},{CO2={kg=0.389}},{CH4={kg=0.447}},{CO2={m3=1.317}},{SF6={kg=0.003}},{CO2={kg=2.628}},{N2O={kg=0.12}},{CH4={kg=0.477}},{CO2={kg=0.668}},{N2O={kg=0.568}},{N2O={kg=0.341}},{HFC134a={kg=0.44}},{SF6={kg=0.187}},{CH4={kg=0.484}},process run E,operator,40037,50037,{kgCO2e=3.41},{kgCO2e=0.17},{kgCO2e=1.1}
39,roasting,cooking,batch,2.24,service provider B,company B,GHG,{SF6={kg=0.148}},{CO2={kg=1.79}},{N2O={kg=0.784}},{CO2={m3=0.733}},{CO2={kg=0.507}},{SF6={kg=0.138}},{HFC134a={kg=0.405}},{N2O={kg=0.448}},{N2O={kg=0.222}},{CH4={kg=0.107}},{N2O={kg=0.249}},{N2O={kg=0.698}},{HFC134a={kg=0.437}},{SF6={kg=0.05}},{SF6={kg=0.199}},{SF6={kg=0.07}},{HFC134a={kg=0.419}},{CH4={kg=0.022}},{CH4={kg=0.479}},{N2O={kg=0.156}},{SF6={kg=0.125}},{SF6={kg=0.156}},{CO2={kg=1.064}},cycle operation I,process plant,40038,50038,{kgCO2e=3.4},{kgCO2e=1.03},{kgCO2e=3.57}
40,printing,textile,batch,1.26,processing company,facility operator,GHG,{N2O={kg=0.629}},{SF6={kg=0.047}},{HFC134a={kg=0.218}},{N2O={kg=0.542}},{CO2={m3=0.659}},{CH4={kg=0.086}},{HFC134a={kg=0.162}},{SF6={kg=0.197}},{SF6={kg=0.039}},{N2O={kg=0.733}},{CO2={m3=2.773}},{CO2={kg=1.666}},{SF6={kg=0.147}},{HFC134a={kg=0.333}},{CO2={m3=2.864}},{CO2={kg=2.525}},{HFC134a={kg=0.012}},{N2O={kg=0.589}},{N2O={kg=0.536}},{HFC134a={kg=0.298}},{CO2={kg=2.063}},{CO2={m3=1.463}},{SF6={kg=0.038}},production cycle O,facility co,40039,50039,{kgCO2e=4.87},{kgCO2e=2.93},{kgCO2e=1.66}
41,condensation,energy,hour,2.12,treatment center,company B,GHG,{N2O={kg=0.616}},{HFC134a={kg=0.117}},{CH4={kg=1.277}},{CH4={kg=1.484}},{CO2={m3=2.041}},{N2O={kg=0.162}},{CH4={kg=0.59}},{CO2={m3=1.194}},{CO2={m3=0.64}},{CH4={kg=0.857}},{SF6={kg=0.063}},{N2O={kg=0.42}},{N2O={kg=0.345}},{CH4={kg=1.006}},{CO2={m3=2.902}},{HFC134a={kg=0.419}},{SF6={kg=0.075}},{CO2={kg=0.239}},{CO2={m3=0.941}},{HFC134a={kg=0.016}},{CO2={m3=2.276}},{SF6={kg=0.086}},{HFC134a={kg=0.125}},cycle operation B,operator,40040,50040,{kgCO2e=4.26},{kgCO2e=1.45},{kgCO2e=2.26}
42,winnowing,agriculture,day,1.36,manufacturing facility,service operator,GHG,{CH4={kg=0.971}},{HFC134a={kg=0.219}},{CH4={kg=0.719}},{CH4={kg=0.615}},{CH4={kg=0.149}},{HFC134a={kg=0.057}},{HFC134a={kg=0.399}},{SF6={kg=0.163}},{CH4={kg=1.353}},{CO2={kg=0.331}},{SF6={kg=0.03}},{SF6={kg=0.072}},{SF6={kg=0.091}},{HFC134a={kg=0.149}},{HFC134a={kg=0.255}},{N2O={kg=0.386}},{SF6={kg=0.103}},{CH4={kg=1.486}},{HFC134a={kg=0.327}},{N2O={kg=0.096}},{CH4={kg=1.159}},{CO2={kg=1.096}},{CO2={m3=1.594}},batch process L,process plant,40041,50041,{kgCO2e=1.28},{kgCO2e=1.98},{kgCO2e=1.61}
43,bending,metal,ton,1.51,service provider A,manufacturing co,GHG,{N2O={kg=0.076}},{CO2={kg=1.134}},{HFC134a={kg=0.19}},{N2O={kg=0.161}},{CO2={m3=0.45}},{SF6={kg=0.171}},{N2O={kg=0.556}},{HFC134a={kg=0.185}},{HFC134a={kg=0.331}},{CH4={kg=0.294}},{N2O={kg=0.571}},{HFC134a={kg=0.195}},{CO2={kg=2.525}},{N2O={kg=0.185}},{N2O={kg=0.418}},{CH4={kg=0.335}},{HFC134a={kg=0.048}},{SF6={kg=0.056}},{CH4={kg=0.671}},{N2O={kg=0.629}},{SF6={kg=0.076}},{CO2={m3=2.717}},{HFC134a={kg=0.105}},cycle operation U,manufacturing facility,40042,50042,{kgCO2e=0.42},{kgCO2e=1.54},{kgCO2e=1.67}
44,flocculation,water_treatment,ton,0.91,process plant,service operator,GHG,{CH4={kg=0.915}},{CH4={kg=0.056}},{HFC134a={kg=0.421}},{CO2={m3=0.951}},{N2O={kg=0.187}},{N2O={kg=0.562}},{CH4={kg=0.123}},{CH4={kg=0.76}},{HFC134a={kg=0.486}},{SF6={kg=0.193}},{N2O={kg=0.556}},{N2O={kg=0.054}},{SF6={kg=0.065}},{N2O={kg=0.057}},{CO2={m3=2.995}},{CO2={m3=2.765}},{CH4={kg=0.674}},{CO2={m3=1.159}},{N2O={kg=0.201}},{CH4={kg=0.953}},{HFC134a={kg=0.154}},{CO2={kg=1.952}},{CH4={kg=0.838}},cycle operation W,operator,40043,50043,{kgCO2e=0.64},{kgCO2e=2.57},{kgCO2e=0.79}
45,combustion,energy,kg,2.07,production company,manufacturing co,GHG,{HFC134a={kg=0.215}},{N2O={kg=0.182}},{SF6={kg=0.077}},{N2O={kg=0.398}},{CH4={kg=0.278}},{CH4={kg=0.371}},{SF6={kg=0.059}},{SF6={kg=0.027}},{CO2={m3=0.686}},{CH4={kg=1.215}},{HFC134a={kg=0.013}},{CH4={kg=1.122}},{HFC134a={kg=0.044}},{N2O={kg=0.185}},{CH4={kg=0.946}},{CH4={kg=0.457}},{HFC134a={kg=0.093}},{N2O={kg=0.575}},{SF6={kg=0.019}},{SF6={kg=0.143}},{CO2={m3=1.513}},{CH4={kg=1.107}},{SF6={kg=0.136}},cycle operation T,operator,40044,50044,{kgCO2e=1.92},{kgCO2e=2.54},{kgCO2e=1.08}
46,combing,textile,unit,2.25,service provider B,facility operator,GHG,{CO2={kg=0.018}},{N2O={kg=0.06}},{N2O={kg=0.791}},{HFC134a={kg=0.006}},{CH4={kg=0.321}},{N2O={kg=0.409}},{N2O={kg=0.057}},{CH4={kg=1.228}},{SF6={kg=0.068}},{HFC134a={kg=0.465}},{HFC134a={kg=0.278}},{CH4={kg=1.49}},{HFC134a={kg=0.035}},{N2O={kg=0.039}},{CH4={kg=1.311}},{HFC134a={kg=0.4}},{N2O={kg=0.793}},{CH4={kg=1.039}},{HFC134a={kg=0.454}},{CO2={m3=1.501}},{N2O={kg=0.044}},{CO2={kg=1.531}},{CO2={m3=0.857}},process run X,operator,40045,50045,{kgCO2e=3.27},{kgCO2e=2.71},{kgCO2e=0.84}
47,strapping,packaging,kg,0.67,process plant,manufacturing co,GHG,{CO2={kg=2.595}},{SF6={kg=0.19}},{CO2={m3=2.401}},{SF6={kg=0.047}},{N2O={kg=0.313}},{CO2={kg=2.398}},{SF6={kg=0.057}},{CO2={m3=1.376}},{CH4={kg=1.374}},{HFC134a={kg=0.04}},{CH4={kg=0.837}},{SF6={kg=0.043}},{CO2={kg=2.598}},{SF6={kg=0.043}},{CH4={kg=0.711}},{N2O={kg=0.2}},{CH4={kg=0.169}},{HFC134a={kg=0.393}},{CO2={kg=0.704}},{N2O={kg=0.784}},{CO2={kg=0.87}},{HFC134a={kg=0.473}},{CH4={kg=0.844}},production cycle N,facility co,40046,50046,{kgCO2e=0.29},{kgCO2e=2.4},{kgCO2e=3.14}
48,desuperheating,energy,day,4.19,treatment center,service operator,GHG,{SF6={kg=0.052}},{CH4={kg=0.35}},{CO2={m3=1.405}},{SF6={kg=0.047}},{HFC134a={kg=0.013}},{N2O={kg=0.353}},{CH4={kg=1.22}},{CO2={m3=0.866}},{N2O={kg=0.25}},{CO2={m3=1.679}},{N2O={kg=0.009}},{CO2={kg=1.419}},{CH4={kg=1.468}},{N2O={kg=0.328}},{SF6={kg=0.049}},{CO2={m3=0.584}},{SF6={kg=0.103}},{N2O={kg=0.326}},{CO2={kg=2.555}},{SF6={kg=0.111}},{CH4={kg=0.953}},{CO2={kg=0.15}},{N2O={kg=0.168}},batch process M,process plant,40047,50047,{kgCO2e=1.5},{kgCO2e=1.02},{kgCO2e=2.95}
49,purification,metal,batch,3.1,process plant,service operator,GHG,{CO2={m3=0.72}},{HFC134a={kg=0.015}},{CO2={kg=1.172}},{CH4={kg=0.017}},{CO2={m3=1.845}},{CH4={kg=1.171}},{CO2={kg=1.121}},{HFC134a={kg=0.212}},{SF6={kg=0.018}},{N2O={kg=0.327}},{SF6={kg=0.032}},{SF6={kg=0.032}},{SF6={kg=0.107}},{N2O={kg=0.711}},{CO2={m3=0.232}},{CO2={kg=2.119}},{HFC134a={kg=0.132}},{CO2={kg=2.678}},{N2O={kg=0.358}},{CH4={kg=0.555}},{CO2={m3=1.441}},{SF6={kg=0.083}},{N2O={kg=0.228}},cycle operation H,operator,40048,50048,{kgCO2e=0.13},{kgCO2e=1.59},{kgCO2e=3.38}
50,wrapping,packaging,unit_processed,3.96,processing company,facility operator,GHG,{HFC134a={kg=0.414}},{CH4={kg=0.466}},{HFC134a={kg=0.115}},{N2O={kg=0.742}},{SF6={kg=0.106}},{SF6={kg=0.194}},{CO2={kg=1.185}},{CO2={kg=1.827}},{N2O={kg=0.363}},{CH4={kg=0.572}},{SF6={kg=0.137}},{SF6={kg=0.105}},{N2O={kg=0.199}},{SF6={kg=0.099}},{HFC134a={kg=0.489}},{N2O={kg=0.246}},{CH4={kg=1.04}},{N2O={kg=0.068}},{HFC134a={kg=0.247}},{N2O={kg=0.15}},{SF6={kg=0.073}},{SF6={kg=0.011}},{HFC134a={kg=0.097}},process run Q,process plant,40049,50049,{kgCO2e=1.9},{kgCO2e=2.95},{kgCO2e=3.79}
51,incineration,waste_treatment,liter,1.0,recycling facility,company B,GHG,{N2O={kg=0.667}},{HFC134a={kg=0.436}},{SF6={kg=0.044}},{CH4={kg=0.035}},{N2O={kg=0.056}},{SF6={kg=0.068}},{CH4={kg=0.394}},{CO2={m3=1.534}},{CH4={kg=1.243}},{SF6={kg=0.156}},{CH4={kg=1.254}},{HFC134a={kg=0.261}},{CH4={kg=1.322}},{SF6={kg=0.116}},{HFC134a={kg=0.498}},{N2O={kg=0.23}},{CH4={kg=0.458}},{N2O={kg=0.776}},{CH4={kg=0.219}},{CO2={kg=0.755}},{HFC134a={kg=0.141}},{CH4={kg=0.093}},{CH4={kg=0.167}},batch process S,process plant,40050,50050,{kgCO2e=1.79},{kgCO2e=2.86},{kgCO2e=2.75}
52,amination,chemical,hour,1.32,process plant,company A,GHG,{CH4={kg=0.699}},{N2O={kg=0.715}},{SF6={kg=0.058}},{N2O={kg=0.116}},{SF6={kg=0.038}},{N2O={kg=0.318}},{N2O={kg=0.729}},{HFC134a={kg=0.454}},{SF6={kg=0.124}},{SF6={kg=0.123}},{N2O={kg=0.294}},{CO2={m3=0.562}},{SF6={kg=0.17}},{CO2={m3=2.343}},{SF6={kg=0.187}},{HFC134a={kg=0.453}},{CO2={m3=1.758}},{SF6={kg=0.127}},{SF6={kg=0.092}},{N2O={kg=0.466}},{CH4={kg=0.68}},{CO2={m3=0.922}},{SF6={kg=0.093}},unit operation P,process plant,40051,50051,{kgCO2e=1.48},{kgCO2e=2.3},{kgCO2e=0.3}
53,ozonation,water_treatment,day,1.3,service provider A,facility operator,GHG,{HFC134a={kg=0.498}},{HFC134a={kg=0.13}},{N2O={kg=0.209}},{HFC134a={kg=0.499}},{N2O={kg=0.433}},{CH4={kg=1.387}},{N2O={kg=0.469}},{HFC134a={kg=0.161}},{CO2={m3=1.032}},{N2O={kg=0.318}},{CH4={kg=0.3}},{CO2={kg=0.983}},{N2O={kg=0.638}},{N2O={kg=0.2}},{SF6={kg=0.158}},{HFC134a={kg=0.078}},{CO2={m3=2.114}},{CO2={m3=1.153}},{CH4={kg=1.415}},{HFC134a={kg=0.248}},{SF6={kg=0.095}},{HFC134a={kg=0.269}},{CH4={kg=1.268}},process run W,operator,40052,50052,{kgCO2e=1.84},{kgCO2e=1.3},{kgCO2e=3.51}
54,filtration,water_treatment,hour,0.8,processing company,company A,GHG,{HFC134a={kg=0.302}},{CH4={kg=1.163}},{CO2={kg=2.574}},{N2O={kg=0.514}},{SF6={kg=0.179}},{N2O={kg=0.423}},{SF6={kg=0.088}},{CH4={kg=0.667}},{HFC134a={kg=0.354}},{CH4={kg=0.359}},{HFC134a={kg=0.226}},{CH4={kg=1.155}},{SF6={kg=0.098}},{HFC134a={kg=0.343}},{CH4={kg=0.932}},{SF6={kg=0.053}},{CH4={kg=1.12}},{CO2={kg=0.751}},{SF6={kg=0.065}},{SF6={kg=0.17}},{CH4={kg=1.231}},{SF6={kg=0.14}},{N2O={kg=0.654}},production cycle Q,process plant,40053,50053,{kgCO2e=1.49},{kgCO2e=0.67},{kgCO2e=3.63}
55,drying,agriculture,unit,4.05,processing company,service operator,GHG,{CO2={m3=1.174}},{N2O={kg=0.241}},{CH4={kg=1.201}},{CO2={m3=0.708}},{CH4={kg=1.364}},{N2O={kg=0.167}},{SF6={kg=0.023}},{N2O={kg=0.504}},{CO2={m3=2.271}},{CH4={kg=0.873}},{SF6={kg=0.15}},{CH4={kg=0.084}},{CO2={kg=2.331}},{SF6={kg=0.111}},{CH4={kg=0.018}},{CH4={kg=0.051}},{HFC134a={kg=0.072}},{HFC134a={kg=0.439}},{N2O={kg=0.314}},{CH4={kg=0.631}},{CO2={kg=2.671}},{HFC134a={kg=0.32}},{SF6={kg=0.106}},production cycle V,facility co,40054,50054,{kgCO2e=2.04},{kgCO2e=1.2},{kgCO2e=1.74}
56,mercerizing,textile,day,4.85,process plant,service operator,GHG,{SF6={kg=0.195}},{HFC134a={kg=0.42}},{HFC134a={kg=0.149}},{HFC134a={kg=0.14}},{CO2={kg=0.981}},{CH4={kg=1.497}},{SF6={kg=0.118}},{SF6={kg=0.169}},{CO2={kg=1.943}},{CO2={kg=0.483}},{SF6={kg=0.15}},{SF6={kg=0.111}},{SF6={kg=0.083}},{CH4={kg=0.084}},{N2O={kg=0.129}},{N2O={kg=0.35}},{SF6={kg=0.148}},{CH4={kg=0.397}},{CH4={kg=0.291}},{SF6={kg=0.112}},{CH4={kg=0.423}},{CH4={kg=0.754}},{SF6={kg=0.17}},cycle operation T,process plant,40055,50055,{kgCO2e=3.56},{kgCO2e=1.48},{kgCO2e=1.2}
57,concentrating,food_processing,day,4.86,process plant,company B,GHG,{CH4={kg=0.056}},{CO2={kg=0.802}},{HFC134a={kg=0.277}},{CO2={kg=2.912}},{HFC134a={kg=0.034}},{N2O={kg=0.493}},{N2O={kg=0.176}},{SF6={kg=0.004}},{CO2={m3=1.959}},{CH4={kg=0.733}},{SF6={kg=0.014}},{SF6={kg=0.124}},{CO2={kg=0.312}},{SF6={kg=0.014}},{CO2={kg=2.044}},{N2O={kg=0.752}},{CH4={kg=1.434}},{CO2={kg=0.789}},{CO2={m3=0.425}},{N2O={kg=0.583}},{CH4={kg=0.893}},{CO2={m3=1.121}},{HFC134a={kg=0.303}},batch process L,operator,40056,50056,{kgCO2e=3.11},{kgCO2e=1.55},{kgCO2e=1.66}
58,baking,cooking,liter,3.09,production company,company A,GHG,{CO2={kg=2.459}},{N2O={kg=0.247}},{HFC134a={kg=0.141}},{SF6={kg=0.109}},{N2O={kg=0.635}},{SF6={kg=0.151}},{N2O={kg=0.014}},{SF6={kg=0.028}},{N2O={kg=0.606}},{SF6={kg=0.126}},{N2O={kg=0.49}},{CO2={kg=0.216}},{CH4={kg=0.878}},{SF6={kg=0.161}},{HFC134a={kg=0.401}},{HFC134a={kg=0.042}},{SF6={kg=0.088}},{CO2={kg=2.746}},{N2O={kg=0.599}},{CO2={kg=2.745}},{CH4={kg=0.601}},{CH4={kg=0.492}},{N2O={kg=0.481}},production cycle X,facility co,40057,50057,{kgCO2e=3.66},{kgCO2e=0.26},{kgCO2e=3.56}
59,sulfation,chemical,ton,1.2,production company,company A,GHG,{CH4={kg=0.338}},{HFC134a={kg=0.386}},{CO2={kg=0.186}},{CH4={kg=0.113}},{CO2={kg=2.427}},{CH4={kg=0.907}},{HFC134a={kg=0.478}},{SF6={kg=0.093}},{CH4={kg=0.922}},{N2O={kg=0.35}},{N2O={kg=0.195}},{HFC134a={kg=0.252}},{CO2={kg=0.981}},{HFC134a={kg=0.376}},{CO2={kg=1.122}},{N2O={kg=0.321}},{N2O={kg=0.436}},{CO2={m3=1.878}},{N2O={kg=0.521}},{SF6={kg=0.055}},{CO2={m3=1.366}},{N2O={kg=0.373}},{CO2={m3=2.901}},unit operation O,manufacturing facility,40058,50058,{kgCO2e=1.15},{kgCO2e=2.79},{kgCO2e=0.5}
60,reduction,chemical,day,4.42,service provider B,service operator,GHG,{N2O={kg=0.019}},{SF6={kg=0.055}},{HFC134a={kg=0.099}},{HFC134a={kg=0.322}},{HFC134a={kg=0.25}},{CO2={kg=1.675}},{HFC134a={kg=0.233}},{CO2={kg=1.113}},{CH4={kg=0.086}},{SF6={kg=0.04}},{SF6={kg=0.097}},{N2O={kg=0.325}},{HFC134a={kg=0.486}},{CO2={m3=2.994}},{CH4={kg=0.608}},{HFC134a={kg=0.404}},{CH4={kg=0.837}},{CO2={kg=0.861}},{N2O={kg=0.248}},{HFC134a={kg=0.458}},{SF6={kg=0.197}},{SF6={kg=0.088}},{SF6={kg=0.001}},process run W,manufacturing facility,40059,50059,{kgCO2e=3.28},{kgCO2e=1.4},{kgCO2e=1.88}
61,steaming,cooking,unit,0.61,service provider A,facility operator,GHG,{N2O={kg=0.488}},{CH4={kg=0.661}},{SF6={kg=0.119}},{SF6={kg=0.132}},{CH4={kg=1.358}},{CO2={m3=0.458}},{HFC134a={kg=0.474}},{N2O={kg=0.017}},{CH4={kg=0.646}},{CO2={m3=1.777}},{CH4={kg=1.361}},{CH4={kg=0.787}},{CH4={kg=0.778}},{CO2={m3=0.258}},{N2O={kg=0.788}},{CO2={kg=0.59}},{CH4={kg=1.441}},{HFC134a={kg=0.467}},{HFC134a={kg=0.236}},{CH4={kg=0.604}},{HFC134a={kg=0.479}},{CO2={kg=1.702}},{CO2={kg=1.931}},cycle operation D,facility co,40060,50060,{kgCO2e=2.23},{kgCO2e=2.68},{kgCO2e=2.78}
62,thermal treatment,waste_treatment,hour,1.39,production company,facility operator,GHG,{CO2={m3=2.786}},{CO2={m3=0.024}},{SF6={kg=0.094}},{N2O={kg=0.718}},{N2O={kg=0.202}},{SF6={kg=0.105}},{CH4={kg=0.298}},{CO2={m3=2.063}},{N2O={kg=0.022}},{HFC134a={kg=0.121}},{SF6={kg=0.007}},{N2O={kg=0.486}},{CH4={kg=0.746}},{N2O={kg=0.598}},{HFC134a={kg=0.392}},{CO2={m3=1.102}},{SF6={kg=0.119}},{CO2={m3=1.86}},{CO2={m3=1.98}},{N2O={kg=0.348}},{CH4={kg=0.723}},{CO2={m3=2.786}},{SF6={kg=0.178}},process run E,facility co,40061,50061,{kgCO2e=2.15},{kgCO2e=0.29},{kgCO2e=0.94}
63,steaming,cooking,hour,1.33,production company,company A,GHG,{CO2={m3=0.337}},{CO2={m3=2.367}},{CH4={kg=0.252}},{N2O={kg=0.523}},{N2O={kg=0.244}},{HFC134a={kg=0.493}},{CH4={kg=1.293}},{CO2={kg=0.876}},{CH4={kg=1.334}},{N2O={kg=0.33}},{CO2={m3=0.835}},{CH4={kg=0.479}},{CH4={kg=0.047}},{N2O={kg=0.381}},{SF6={kg=0.173}},{N2O={kg=0.751}},{N2O={kg=0.726}},{N2O={kg=0.346}},{CH4={kg=0.982}},{SF6={kg=0.198}},{SF6={kg=0.137}},{CH4={kg=0.51}},{CH4={kg=1.13}},production cycle O,operator,40062,50062,{kgCO2e=1.4},{kgCO2e=1.41},{kgCO2e=0.18}
64,harrowing,agriculture,liter,2.43,recycling facility,company A,GHG,{N2O={kg=0.606}},{HFC134a={kg=0.414}},{HFC134a={kg=0.492}},{N2O={kg=0.165}},{HFC134a={kg=0.277}},{N2O={kg=0.58}},{CH4={kg=1.073}},{CO2={kg=1.42}},{CH4={kg=0.183}},{HFC134a={kg=0.16}},{CH4={kg=0.978}},{HFC134a={kg=0.038}},{CO2={kg=1.587}},{N2O={kg=0.199}},{HFC134a={kg=0.167}},{N2O={kg=0.512}},{N2O={kg=0.605}},{HFC134a={kg=0.17}},{HFC134a={kg=0.176}},{CH4={kg=1.47}},{SF6={kg=0.02}},{CO2={m3=2.908}},{CO2={kg=1.128}},process run R,process plant,40063,50063,{kgCO2e=1.67},{kgCO2e=2.07},{kgCO2e=3.95}
65,liquefaction,energy,cycle,4.91,treatment center,manufacturing co,GHG,{CH4={kg=0.859}},{N2O={kg=0.538}},{N2O={kg=0.583}},{SF6={kg=0.192}},{N2O={kg=0.542}},{HFC134a={kg=0.234}},{CO2={m3=0.026}},{SF6={kg=0.001}},{SF6={kg=0.031}},{SF6={kg=0.002}},{CH4={kg=0.596}},{CH4={kg=1.428}},{N2O={kg=0.516}},{HFC134a={kg=0.331}},{N2O={kg=0.624}},{HFC134a={kg=0.313}},{HFC134a={kg=0.236}},{CH4={kg=0.03}},{CH4={kg=0.288}},{N2O={kg=0.553}},{HFC134a={kg=0.366}},{SF6={kg=0.17}},{CO2={kg=2.307}},production cycle V,operator,40064,50064,{kgCO2e=1.47},{kgCO2e=0.95},{kgCO2e=0.93}
66,printing,textile,batch,1.69,process plant,manufacturing co,GHG,{N2O={kg=0.235}},{CH4={kg=0.492}},{HFC134a={kg=0.33}},{N2O={kg=0.585}},{N2O={kg=0.006}},{CO2={m3=2.544}},{N2O={kg=0.434}},{HFC134a={kg=0.148}},{CO2={m3=2.724}},{N2O={kg=0.472}},{CO2={kg=0.764}},{CH4={kg=0.917}},{N2O={kg=0.774}},{HFC134a={kg=0.337}},{CH4={kg=0.08}},{CO2={kg=0.277}},{CH4={kg=0.731}},{SF6={kg=0.196}},{CH4={kg=1.446}},{CO2={m3=2.473}},{SF6={kg=0.125}},{CO2={m3=0.576}},{CH4={kg=0.591}},cycle operation U,process plant,40065,50065,{kgCO2e=0.73},{kgCO2e=1.62},{kgCO2e=0.63}
67,threshing,agriculture,unit_processed,0.7,recycling facility,manufacturing co,GHG,{CH4={kg=0.78}},{HFC134a={kg=0.073}},{CH4={kg=0.75}},{SF6={kg=0.036}},{SF6={kg=0.01}},{SF6={kg=0.163}},{HFC134a={kg=0.106}},{CO2={m3=1.128}},{CH4={kg=0.717}},{N2O={kg=0.635}},{SF6={kg=0.08}},{SF6={kg=0.17}},{CH4={kg=1.23}},{N2O={kg=0.235}},{SF6={kg=0.2}},{CH4={kg=1.406}},{SF6={kg=0.018}},{HFC134a={kg=0.022}},{SF6={kg=0.097}},{CO2={m3=1.493}},{CO2={m3=1.756}},{CO2={m3=0.091}},{CO2={kg=0.018}},process run L,manufacturing facility,40066,50066,{kgCO2e=3.58},{kgCO2e=0.04},{kgCO2e=3.89}
